date,token_name,shannon_entropy,log_diff_entropy,open,high,low,close,dai_events_negative,dai_events_positive,lunaterra_events_negative,lunaterra_events_positive,unknown_events_negative,unknown_events_positive,usdc_events_negative,usdc_events_positive,usdt_events_negative,usdt_events_positive,ustc_events_negative,ustc_events_positive,log_return,close_lag1d,close_lag7d,close_lag30d,volatility_3d,volatility_7d,volatility_30d,peg_deviation,abs_peg_deviation,ma_7d,ma_14d,ma_30d,dist_from_ma_7d,dist_from_ma_14d,dist_from_ma_30d,intraday_range,ema_7d,ema_14d,ema_30d,rsi_14d,bb,bb_up,bb_dn,bb_pctb,dist_from_lower_band,pct_open_1d,pct_high_1d,pct_low_1d,pct_open_3d,pct_high_3d,pct_low_3d,pct_close_3d,pct_open_7d,pct_high_7d,pct_low_7d,pct_close_7d,pct_open_30d,pct_high_30d,pct_low_30d,pct_close_30d,gini_coefficient,log_diff_gini,total_inflow,total_outflow,net_swap_flow,n_transactions,log_diff_net_flow,order_imbalance,pin_7d,log_diff_pin,shark_volume,total_volume,shark_volume_pct,n_shark_trades,log_diff_shark_pct,markout_1d,markout_3d,markout_7d,markout_14d,markout_30d,DAI_open,DAI_high,DAI_low,DAI_close,PAX_open,PAX_high,PAX_low,PAX_close,USDC_open,USDC_high,USDC_low,USDC_close,USDT_open,USDT_high,USDT_low,USDT_close,UST_open,UST_high,UST_low,UST_close,WLUNA_open,WLUNA_high,WLUNA_low,WLUNA_close
2022-06-08T00:00:00Z,DAI,6.22201311556855,0.6981151651683377,0.9999,1,0.9986,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,1,0.9996,5.7737913862766697e-5,6.901000649204379e-5,4.988790493856977e-4,-9.9999999999989e-5,9.9999999999989e-5,0.9999571428571424,0.9998928571428576,0.9998266666666664,-5.714285714253364e-5,7.14285714253915e-6,7.333333333348069e-5,0.00139999999999995,0.9999363573022751,0.999916118630333,0.999857675510222,50.53494155457914,NA,1.000199136645896,0.999620863354104,0.482707138403328,2.79136645895961e-4,-9.999999999998899e-5,0,-8.004802881728156e-4,0,0,-6.004803843073799e-4,-9.999999999998899e-5,-9.999999999998899e-5,0,-5.004504053647733e-4,-9.999999999998899e-5,4.002001000499809e-4,0,-1.0013016921997495e-4,3.001200480191746e-4,0.9749970798605812,0.6928598325875717,1276422354.7151954,1209026381.4231753,67395973.29202008,5759,0.883801525347312,1.7364125716270185e-4,2.2829617097072115e-4,0.7523129075138248,1371359835.6035163,1391711623.6813395,0.9853764330688072,4039,0.6890303801716116,1.0000500033327544e-4,-5.001750716990868e-4,1.0000500033327544e-4,-1.0001500233373653e-4,1.0000500033327544e-4,NA,NA,NA,NA,1,1,0.996,0.9978,1,1,0.9997,1,0.9993,0.9996,0.9991,0.9994,0.01578,0.01615,0.01335,0.01343,1.414e-4,1.73e-4,6.442e-5,6.442e-5
2022-06-08T00:00:00Z,PAX,5.992228338695064,0.6832936693714536,1,1,0.996,0.9978,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220242355520003,1,0.9982,0.9997,0.0013013997445012,0.00196443343450258,0.00200884076267655,-0.00219999999999997,0.00219999999999997,0.9985571428571428,0.9982571428571428,0.9990333333333334,-7.571428571427896e-4,-4.5714285714282266e-4,-0.00123333333333341,0.004,0.9987932093559152,0.998756494122952,0.9990470487786848,46.9102797582812,NA,1.0021305820389896,0.9954294179610104,0.35375675202158324,0.00237058203898965,0,0,-0.001103199277905917,0.0022048506714772297,0,0.0012062726176115589,-0.002100210021002091,0.001101211332465702,0,-5.017561465128509e-4,-4.007212983369625e-4,0,-0.00990099009900991,-0.0014036494886705002,-0.0019005701710513281,0.8007767375693164,0.6757963298564998,33555277.468054116,33437067.908054117,118209.55999999866,291,0.06466035791634794,0.003436426116838488,0.004111639167048334,0.6562916409859211,31093198.44349942,33555277.468054116,0.9266261759599905,239,0.6632266480336325,0.002202423555199942,0.002202423555199942,0.0017022985135177512,0.002202423555199942,0.002102418554866649,0.9999,1,0.9986,0.9999,NA,NA,NA,NA,1,1,0.9997,1,0.9993,0.9996,0.9991,0.9994,0.01578,0.01615,0.01335,0.01343,1.414e-4,1.73e-4,6.442e-5,6.442e-5
2022-06-08T00:00:00Z,USDC,10.277548110244533,0.6979913370675737,1,1,0.9997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1746254595738948e-4,0,0,0.9999999999999998,0.9999785714285712,0.99996,2.220446049250313e-16,2.1428571428727672e-5,4.000000000004e-5,2.9999999999996696e-4,0.9999976755182276,0.9999890657441006,0.9999671849731908,52.28018190632514,NA,1.0000819803902716,0.999878019609728,0.5980580675700444,1.2198039027200291e-4,0,0,0,0,0,-1.0002000400078914e-4,0,0,0,-1.0002000400078914e-4,0,1.00010001000089e-4,0,2.0010005002499046e-4,0,0.957923585253722,0.6905565550487737,6419806037.955932,6462423344.625932,-42617306.67000008,44814,0.5123048798816767,0.001651269692506806,2.673587819966146e-4,0.15650518842402186,6417534189.499197,6753984442.755927,0.9501849232688722,32710,0.6824900139864636,0,0,0,-1.0000500033334732e-4,0,0.9999,1,0.9986,0.9999,1,1,0.996,0.9978,NA,NA,NA,NA,0.9993,0.9996,0.9991,0.9994,0.01578,0.01615,0.01335,0.01343,1.414e-4,1.73e-4,6.442e-5,6.442e-5
2022-06-08T00:00:00Z,USDT,11.436867737176318,0.7235164520361639,0.9993,0.9996,0.9991,0.9994,0,0,0,0,0,0,0,0,0,0,0,0,1.0006504236099218e-4,0.9993,0.9994,0.9999,5.777257914359014e-5,8.170685326479387e-5,8.185317062740106e-4,-6.000000000000449e-4,6.000000000000449e-4,0.9993000000000004,0.9992071428571432,0.998953333333333,9.99999999995449e-5,1.9285714285666167e-4,4.4666666666692834e-4,5.00000000000056e-4,0.9993019657749048,0.9992316863697585,0.99922485504837,54.968775182192736,NA,0.9995267815921162,0.9987532184078836,0.8361069984968348,6.467815921162856e-4,0,1.0005002501249523e-4,-1.0008006405122997e-4,1.0008006405122997e-4,2.00120072043315e-4,1.0010010010008907e-4,1.0007004903431301e-4,-1.0006003602160195e-4,1.0005002501249523e-4,-2.0014009806862602e-4,0,-6.00060006000645e-4,-3.9999999999995595e-4,-6.001800540162498e-4,-5.00050005000556e-4,0.9417321164219881,0.687187288682958,3731079965.5217047,3731079965.5217047,0,66435,0,4.5156920298035674e-5,1.7225603622674575e-5,0.1298850578738339,3594159635.6516094,3731079965.5217047,0.9633027618986049,50767,0.6909937802639341,-1.0006504236095097e-4,-2.001400987366658e-4,-4.0032026155112724e-4,-3.0022517113165127e-4,0,0.9999,1,0.9986,0.9999,1,1,0.996,0.9978,1,1,0.9997,1,NA,NA,NA,NA,0.01578,0.01615,0.01335,0.01343,1.414e-4,1.73e-4,6.442e-5,6.442e-5
2022-06-08T00:00:00Z,UST,6.22971838623298,0.659152453533753,0.01578,0.01615,0.01335,0.01343,0,0,0,0,0,0,0,0,0,0,0,0,-0.16251892949777508,0.0158,0.02144,0.9964,0.08374587384168272,0.1573734964207841,0.27044797262351045,-0.98657,0.98657,0.01695571428571415,0.02958214285714307,0.14987766666666688,-0.00352571428571415,-0.01615214285714307,-0.13644766666666688,0.0028,0.01935860198141538,0.04955826369776019,0.20032113181749184,11.70808066825716,NA,0.0917515499970244,-0.00989454999702359,0.22946822355593952,0.02332454999702359,-0.00692259282567668,-0.06485234510712215,-0.14696485623003194,-0.18407445708376427,-0.18186423505572438,-0.2444821731748727,-0.2633022490400439,-0.37005988023952097,-0.3854642313546423,-0.3597122302158273,-0.37360074626865675,-0.9841709298826361,-0.9838451535460638,-0.9865219586067643,-0.9865214773183459,0.7802100517508779,0.8118270336261253,29846946.609436356,29352165.075896356,494781.5335399993,301,0.8205690435308876,0.0033222591362126247,0.006753508922116407,0.7079073933660412,23780482.87977571,30400077.120677356,0.782250741844363,217,0.6442018613618281,-0.31551687144522494,-0.3254682231237404,-0.5057504132682932,-0.4803924776782117,1.3656052650770005,0.9999,1,0.9986,0.9999,1,1,0.996,0.9978,1,1,0.9997,1,0.9993,0.9996,0.9991,0.9994,NA,NA,NA,NA,1.414e-4,1.73e-4,6.442e-5,6.442e-5
2022-06-08T00:00:00Z,WLUNA,2.058202792016723,0.21213191844366983,1.414e-4,1.73e-4,6.442e-5,6.442e-5,0,0,0,0,0,0,0,0,0,0,0,0,-0.7861686095594197,1.414e-4,1.12e-4,64,0.590350712929268,0.34452610748143453,1.428559558956194,-0.99993558,0.99993558,9.888571427132756e-5,1.115849999991064e-4,1.746285593000004,-3.446571427132755e-5,-4.7164999999106414e-5,-1.746221173000004,1.0858e-4,0.01713273478706244,1.2185721424387077,12.293505581020623,13.073541374940111,NA,1.8871919011978456e-4,5.820980993582998e-5,0.04758424302848332,6.21019006417002e-6,0.29250457038391214,0.16812964213369352,-0.4111517367458867,0.5334562411885913,0.8310753598645215,-0.24113558723053363,-0.27002832861189807,0.11076197957580511,0.33384734001542016,-0.36406712734452124,-0.42482142857142857,-0.9999979510215911,-0.9999974931169395,-0.9999989383651945,-0.9999989934375,0.9893384852907792,0.8123289057189571,360467757060.36926,359765872959.4649,701884100.9043579,1093,0.6640673383292642,9.149130832570906e-4,6.770097935478427e-4,0.8061391066867036,83382063788.37045,360933268811.6889,0.23101794983569027,876,0.23832827310167504,0.29749099450416744,0.09570523596387333,-0.01123958132493495,-0.12923849585448416,0.5413996958115385,0.9999,1,0.9986,0.9999,1,1,0.996,0.9978,1,1,0.9997,1,0.9993,0.9996,0.9991,0.9994,0.01578,0.01615,0.01335,0.01343,NA,NA,NA,NA
2022-06-09T00:00:00Z,DAI,4.518170178609882,0.5458986490244101,0.9999,1,0.9991,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0000500033327544e-4,0.9999,1,0.9983,1.0000500033331138e-4,8.165374084782485e-5,4.3313129892447904e-4,0,0,0.9999571428571424,0.999921428571429,0.9998833333333332,4.2857142857455344e-5,7.857142857103927e-5,1.1666666666687586e-4,9.000000000000119e-4,0.9999522679767064,0.9999273028129552,0.9998668577353688,52.58337544922661,NA,1.000199136645896,0.999620863354104,0.6556357543698564,3.7913664589595e-4,0,0,5.007009813738683e-4,-9.999999999998899e-5,0,-4.00200100050092e-4,0,-9.999999999998899e-5,0,0.0010019036168720577,0,4.002001000499809e-4,0,0.002609131961866468,0.0017028949213663577,0.9881397987548881,0.6998644451666934,1520632816.2305412,1509701020.7572699,10931795.47327137,6379,0.15031691115143725,1.5676438313215238e-4,2.3059017629585747e-4,0.6981587884839112,1504490566.383296,1552646963.6687608,0.9689843226359226,3763,0.6847947060534294,0,-2.000200026670447e-4,0,-9.004052431641551e-4,-4.0008002133969133e-4,NA,NA,NA,NA,0.9977,1,0.9964,1,1,1,0.9998,1,0.9994,0.9996,0.9992,0.9993,0.01342,0.01342,0.009796,0.009796,6.442e-5,1.032e-4,6.428e-5,8.674e-5
2022-06-09T00:00:00Z,PAX,5.498670941293827,0.6510920023678759,0.9977,1,0.9964,1,0,0,0,0,0,0,0,0,0,1,0,0,0.00220242355519994,0.9978,0.9959,0.9995,0.00220242355519999,0.00183915491148818,0.00205065784132532,0,0,0.9991428571428572,0.99835,0.99905,8.571428571428896e-4,0.00164999999999992,9.499999999998954e-4,0.00360000000000004,0.9990949070169364,0.9989222949065584,0.9991085295026404,52.33344831121982,NA,1.0021305820389896,0.9954294179610104,0.6820579209527262,0.00457058203898963,-0.0022999999999999687,0,4.01606425702767e-4,-0.00220022002200218,0,-5.015548199418758e-4,0,-6.010217369527536e-4,0,0.0020112630732099777,0.004116879204739425,-0.0018009004502251363,0,0.0035250276966461353,5.002501250624762e-4,0.8300465487373425,0.7112580713230102,50261171.27976183,50704817.329761826,-443646.049999997,205,1.5587792339076623,0.004878048780487805,0.004808503278546592,0.7744901426032075,47940083.83523298,50704817.329761826,0.9454739482335922,171,0.7032659186986887,0,0,0,-0.0011006054440330039,-0.003405793134832821,0.9999,1,0.9991,1,NA,NA,NA,NA,1,1,0.9998,1,0.9994,0.9996,0.9992,0.9993,0.01342,0.01342,0.009796,0.009796,6.442e-5,1.032e-4,6.428e-5,8.674e-5
2022-06-09T00:00:00Z,USDC,9.44270555176181,0.6516844913744428,1,1,0.9998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9996,0,0,8.996676598201668e-5,0,0,0.9999999999999998,0.9999928571428568,0.9999733333333332,2.220446049250313e-16,7.142857143094261e-6,2.6666666666730343e-5,1.9999999999997797e-4,0.9999982566386708,0.9999905236448872,0.9999693020716948,52.28018190632515,NA,1.0000819803902716,0.999878019609728,0.5980580675700444,1.2198039027200291e-4,0,0,1.0003000900268979e-4,0,0,-1.00010001000089e-4,0,0,0,1.0003000900268979e-4,0,1.00010001000089e-4,0,4.002401440865189e-4,4.0016006402556614e-4,0.9724082652333292,0.7006792004573029,8282274274.457842,8259320545.697842,22953728.76000023,47093,0.4308736265190495,2.1234578387446116e-5,2.703922931948212e-4,0.6988042584032867,8083306551.66624,8740647808.737875,0.9247949040556808,33867,0.6796965578623484,0,0,0,0,-2.000200026670447e-4,0.9999,1,0.9991,1,0.9977,1,0.9964,1,NA,NA,NA,NA,0.9994,0.9996,0.9992,0.9993,0.01342,0.01342,0.009796,0.009796,6.442e-5,1.032e-4,6.428e-5,8.674e-5
2022-06-09T00:00:00Z,USDT,10.836014527498667,0.6665277472803524,0.9994,0.9996,0.9992,0.9993,0,0,0,0,0,0,0,0,0,1,0,0,-1.0006504236095095e-4,0.9994,0.9993,0.9999,1.0006504236097155e-4,8.170685326479387e-5,8.186652940630364e-4,-7.000000000000339e-4,7.000000000000339e-4,0.9993000000000004,0.9992285714285718,0.9989333333333332,-4.440892098500626e-16,7.142857142816705e-5,3.6666666666684833e-4,4.0000000000006697e-4,0.9993014743311788,0.9992407948537906,0.9992297031097654,52.17991880108931,NA,0.999542169213652,0.998767830786348,0.6872566243480269,5.321692136520673e-4,1.0007004903431301e-4,0,1.0009008107295465e-4,1.0007004903431301e-4,2.00120072043315e-4,0,0,0,1.0005002501249523e-4,3.003303633997066e-4,0,-5.00050005000556e-4,-3.9999999999995595e-4,-6.001200240048458e-4,-6.00060006000645e-4,0.9478406801542489,0.6963851922846348,3235133278.8262925,3235133278.8262925,0,66093,0,1.513019533082172e-5,1.938706009850625e-5,0.7539973241808527,3051636824.671911,3235133278.8262925,0.9432800944074383,49378,0.6827000813753257,0,-3.002552191900778e-4,-4.0036032963957415e-4,-2.0016012877078278e-4,1.0006504236099218e-4,0.9999,1,0.9991,1,0.9977,1,0.9964,1,1,1,0.9998,1,NA,NA,NA,NA,0.01342,0.01342,0.009796,0.009796,6.442e-5,1.032e-4,6.428e-5,8.674e-5
2022-06-09T00:00:00Z,UST,6.24666182385645,0.6945061446751293,0.01342,0.01342,0.009796,0.009796,0,0,0,0,0,0,0,0,0,1,0,0,-0.31551687144522494,0.01343,0.01606,0.7934,0.1546066312649001,0.16381700694912593,0.27186043294539547,-0.990204,0.990204,0.01606085714285701,0.02352257142857164,0.12375753333333356,-0.00626485714285701,-0.01372657142857164,-0.11396153333333356,0.003624,0.01696795148606153,0.04425662853805883,0.18802918782926656,11.5040209588241,NA,0.0874860630120605,-0.01225046301205968,0.2210470315231151,0.02204646301205968,-0.1495564005069708,-0.16904024767801865,-0.2662172284644196,-0.2638507953922106,-0.2698585418933624,-0.37525510204081636,-0.3838993710691825,-0.3740671641791045,-0.3835553514010106,-0.3491029900332226,-0.3900373599003737,-0.9865179827205144,-0.9865665665665666,-0.9876531383917317,-0.9876531383917317,0.6751785152172498,0.6234650197416924,6279263.074521345,6163191.408604345,116071.6659169998,176,0.2107399647477178,0,0.00498984049178131,0.5532248628918855,5695928.353703982,6437704.5189673435,0.8847762951720021,140,0.7566217706898515,0.15776079205135804,-0.11635490116903292,-0.22926165715210978,-0.1838335199776008,1.6306486864101923,0.9999,1,0.9991,1,0.9977,1,0.9964,1,1,1,0.9998,1,0.9994,0.9996,0.9992,0.9993,NA,NA,NA,NA,6.442e-5,1.032e-4,6.428e-5,8.674e-5
2022-06-09T00:00:00Z,WLUNA,8.731516808693113,1.6567606210209613,6.442e-5,1.032e-4,6.428e-5,8.674e-5,0,0,0,0,0,0,0,0,0,1,0,0,0.29749099450416744,6.442e-5,9.763e-5,33.93,0.6141824163733849,0.3704807099526507,1.4347606046220187,-0.99991326,0.99991326,9.732999998561328e-5,1.0485214285624928e-4,0.6152884843333375,-1.0589999985613266e-5,-1.811214285624927e-5,-0.6152017443333375,3.892e-5,0.01287123609029683,1.0561074221135465,11.500381784825748,13.073687295391434,NA,1.8797857688589647e-4,5.4134423169718065e-5,0.24360852472811995,3.2605576830281935e-5,-0.5444130127298444,-0.40346820809248557,-0.0021732381248058875,-0.27002832861189807,-0.07443946188340805,-0.16972358563678636,-0.2071297989031079,-0.42482142857142857,-0.3210526315789474,-0.31243983313723395,-0.11154358291508756,-0.9999989945372249,-0.9999984154767388,-0.9999980982248522,-0.9999974435602711,0.707187478930549,0.5393013655782123,9301400317.197063,9244574552.733004,56825764.46405983,1170,0.07785115317393072,0,5.851402483020915e-4,0.6228861892447897,9252355683.205467,10103254785.175396,0.9157797046533498,958,1.6022332763218696,-0.11392835781153882,-0.2276498851287424,-0.3739181825117149,-0.4559456556701206,0.22843274382192366,0.9999,1,0.9991,1,0.9977,1,0.9964,1,1,1,0.9998,1,0.9994,0.9996,0.9992,0.9993,0.01342,0.01342,0.009796,0.009796,NA,NA,NA,NA
2022-06-10T00:00:00Z,DAI,6.544513998506923,0.8954705748362873,0.9999,1,0.9992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9999,5.773791386272519e-5,8.165374084782485e-5,3.2013077099398953e-4,0,0,0.9999571428571424,0.9999428571428576,0.9998866666666664,4.2857142857455344e-5,5.714285714242262e-5,1.1333333333352068e-4,8.000000000000229e-4,0.9999642009825298,0.999936995771228,0.9998754475588936,52.583375449226615,NA,1.0002067190429162,0.9996232809570836,0.6456881236656268,3.767190429162514e-4,0,0,1.0009008107295465e-4,-9.999999999998899e-5,0,-2.001200720432039e-4,1.00010001000089e-4,-9.999999999998899e-5,0,-1.0007004903431301e-4,0,0.0011013215859030736,0,0.0011020939785592525,1.00010001000089e-4,0.9705362078909723,0.6841998327000746,1783775239.8867853,1710519301.730326,73255938.15645933,9294,2.0413735907843042,0,1.8906193709319967e-4,0.5987840602891424,1951096853.6120927,1971576348.219344,0.9896126291909784,6500,0.7037352221338923,-6.001800720324606e-4,-1.0000500033334732e-4,0,0,-3.0004500900199243e-4,NA,NA,NA,NA,1,1,0.9999,1,1,1,0.9997,1,0.9993,0.9995,0.9992,0.9993,0.009792,0.01199,0.009257,0.01147,8.675e-5,9.792e-5,5.832e-5,7.74e-5
2022-06-10T00:00:00Z,PAX,5.532610535726564,0.6962285915708516,1,1,0.9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9986,1,0.00220242355519999,0.00158616906634377,0.00204862394799008,0,0,0.9993428571428572,0.9988285714285716,0.99905,6.571428571428006e-4,0.00117142857142849,9.499999999998954e-4,9.9999999999989e-5,0.9993211802627022,0.9990659889190172,0.9991660437282766,52.333448311219826,NA,1.0021305820389896,0.9954294179610104,0.6820579209527262,0.00457058203898963,0.0023053021950485805,0,0.0035126455238860487,0,0,0.0028081436164878394,0,0.0035122930255895106,0,0.005126658624849209,0.0014019627478469424,6.003602161297228e-4,-0.00990099009900991,0.003210594963379132,0,0.8409976356548114,0.6997221880980642,28347322.01013501,32328070.540135007,-3980748.5299999975,257,2.299859642148628,0.0038910505836575876,0.003921366204639089,0.5963645523667939,32126808.27603393,32692776.46013501,0.9826882802446831,213,0.7126362807415663,0,-0.0011006054440330039,0,0,-0.0028039273327342593,0.9999,1,0.9992,1,NA,NA,NA,NA,1,1,0.9997,1,0.9993,0.9995,0.9992,0.9993,0.009792,0.01199,0.009257,0.01147,8.675e-5,9.792e-5,5.832e-5,7.74e-5
2022-06-10T00:00:00Z,USDC,10.183989670459313,0.7316480965344521,1,1,0.9997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9998,0,0,8.277605992106225e-5,0,0,0.9999999999999998,0.9999999999999998,0.99998,2.220446049250313e-16,2.220446049250313e-16,2.000000000002e-5,2.9999999999996696e-4,0.9999986924790032,0.9999917871589022,0.9999712825831985,52.28018190632514,NA,1.0000803939201417,0.9998896060798582,0.5786213627550042,1.1039392014178252e-4,0,0,-1.0002000400078914e-4,0,0,0,0,0,0,-1.0002000400078914e-4,0,4.0016006402556614e-4,0,4.002801961373631e-4,2.0004000800157828e-4,0.9644867748725572,0.6890657328721195,8886880174.77034,8796234347.530323,90645827.24001694,62571,1.5991991665539684,1.598184462450656e-5,2.699998357299215e-4,0.69242119843958,8456223361.535395,9166546083.660364,0.9225092291423549,42863,0.6919106424061057,0,0,0,0,0,0.9999,1,0.9992,1,1,1,0.9999,1,NA,NA,NA,NA,0.9993,0.9995,0.9992,0.9993,0.009792,0.01199,0.009257,0.01147,8.675e-5,9.792e-5,5.832e-5,7.74e-5
2022-06-10T00:00:00Z,USDT,11.681511144747548,0.7314186598852698,0.9993,0.9995,0.9992,0.9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.9993,0.9998,1.0006504236097155e-4,8.170685326479387e-5,8.185318820163984e-4,-7.000000000000339e-4,7.000000000000339e-4,0.9993000000000004,0.9992571428571432,0.9989166666666665,-4.440892098500626e-16,4.285714285667819e-5,3.833333333335131e-4,3.00000000000078e-4,0.999301105748384,0.9992486888732852,0.9992342383930064,52.17991880108929,NA,0.9995355277766927,0.9988244722233076,0.6687631851386314,4.755277766923527e-4,-1.0006003602160195e-4,-1.0004001600639154e-4,0,0,0,0,0,1.0008006405122997e-4,0,1.0009008107295465e-4,0,-6.00060006000645e-4,-4.999999999999449e-4,-5.0015004501356e-4,-5.001000200040567e-4,0.9481953318241361,0.6933342470715549,3460626975.0207534,3460626975.0207534,0,88452,0,2.2611133722244833e-5,2.0416474244719706e-5,0.7193498726506011,3309610155.722145,3460626975.0207534,0.9563614280335133,57722,0.7000572116015287,-1.0007505637575605e-4,-2.0016012877078278e-4,-4.0036032963957415e-4,0,2.001200727111256e-4,0.9999,1,0.9992,1,1,1,0.9999,1,1,1,0.9997,1,NA,NA,NA,NA,0.009792,0.01199,0.009257,0.01147,8.675e-5,9.792e-5,5.832e-5,7.74e-5
2022-06-10T00:00:00Z,UST,5.639339375965799,0.6433141250098631,0.009792,0.01199,0.009257,0.01147,0,0,0,0,0,0,0,0,0,0,0,0,0.15776079205135804,0.009796,0.01994,0.79990000000000006,0.24151577486109485,0.14736812732704435,0.2761332413640761,-0.98853,0.98853,0.01485085714285701,0.01977614285714307,0.09747653333333356,-0.00338085714285701,-0.00830614285714307,-0.08600653333333357,0.002733,0.01559346361454615,0.03988507806631766,0.17663827248544292,12.262618517447516,NA,0.08416638926607699,-0.01441078926607618,0.2625434167567961,0.02588078926607618,-0.2703427719821162,-0.10655737704918025,-0.05502245814618208,-0.383763373190686,-0.3057324840764331,-0.4084984025559106,-0.27405063291139253,-0.38990654205607467,-0.41369193154034223,-0.3633425034387896,-0.4247743229689067,-0.9878496091326467,-0.9873603204722748,-0.9864683525800322,-0.9856607075884486,0.7699287335980927,0.7609616955299541,11373271.095646948,10470378.617086949,902892.4785599988,185,2.1723264017216497,0.005405405405405406,0.005325169267477058,0.7261961489681013,10896901.40737897,11670418.948212948,0.9337198138073335,151,0.7204302854995376,-0.16771214372987364,-0.15511016352422646,-0.504019428496035,-0.29661461279826057,1.446970266302577,0.9999,1,0.9992,1,1,1,0.9999,1,1,1,0.9997,1,0.9993,0.9995,0.9992,0.9993,NA,NA,NA,NA,8.675e-5,9.792e-5,5.832e-5,7.74e-5
2022-06-10T00:00:00Z,WLUNA,4.872587168048782,0.44343240875689555,8.675e-5,9.792e-5,5.832e-5,7.74e-5,0,0,0,0,0,0,0,0,0,0,0,0,-0.11392835781153882,8.674e-5,9.889e-5,17.23,0.5470361013390219,0.3718809675125628,1.4350863582149025,-0.9999226,0.9999226,9.425999998561328e-5,1.0072357142767784e-4,0.0409577310000041,-1.6859999985613272e-5,-2.3323571427677833e-5,-0.0408803310000041,3.96e-5,0.00967277706772262,0.9153034191650736,10.758426663224084,13.073677405322668,NA,1.8824365966925368e-4,4.916934038636089e-5,0.20298973785530292,2.8230659613639106e-5,0.34663148090655077,-0.05116279069767445,-0.09271935283136284,-0.20703839122486295,-0.3388251181634031,-0.46691042047531994,-0.4526166902404526,-0.11144115538256688,-0.10000000000000003,-0.3781190019193858,-0.21731216503185358,-0.9999974189229396,-0.9999975153514336,-0.9999962971428571,-0.9999955078351713,0.8682263615008758,0.8009774665403885,20025339766.890686,19135483834.82066,889855932.0700264,931,2.812973079839078,0.0010741138560687433,7.385850848833406e-4,0.8163537035129035,19610333328.583073,20299216954.39173,0.9660635369651726,737,0.7202311845218008,-0.0878574007287553,-0.11705655542101742,-0.3529903413913567,-0.308042995100696,0.37396644104879334,0.9999,1,0.9992,1,1,1,0.9999,1,1,1,0.9997,1,0.9993,0.9995,0.9992,0.9993,0.009792,0.01199,0.009257,0.01147,NA,NA,NA,NA
2022-06-11T00:00:00Z,DAI,6.54181037719106,0.6929406029149164,0.9999,1,0.999,0.9994,0,0,0,0,1,0,0,0,0,0,0,0,-6.001800720324606e-4,1,0.9999,1,3.7869870489179984e-4,2.4306371551654815e-4,3.378720879706501e-4,-6.000000000000449e-4,6.000000000000449e-4,0.999885714285714,0.9999357142857148,0.9998666666666663,-4.857142857140895e-4,-5.357142857147501e-4,-4.6666666666650425e-4,0.001,0.9998231507368974,0.9998653963350642,0.999844773522836,40.8203135952682,NA,1.0002498287269392,0.999520171273061,-0.16469546418302564,-1.20171273061076e-4,0,0,-2.0016012810245994e-4,0,0,4.005607850990947e-4,-5.00050005000556e-4,-9.999999999998899e-5,0,-1.0009008107295465e-4,-5.00050005000556e-4,0,0,0.004828002414001234,-6.000000000000449e-4,0.9737368562149993,0.6947947298265865,2925747497.62457,2968800566.7072434,-43053069.08267355,15552,0.4622911881947082,0,1.6477063580818983e-4,0.6267491724857814,3081734492.3285303,3134322410.676163,0.9832219180233318,11021,0.6899130611122006,4.001600693654691e-4,6.00180072032485e-4,6.00180072032485e-4,6.00180072032485e-4,1.0005503035020322e-4,NA,NA,NA,NA,1,1,0.9995,1,1,1,0.9997,1,0.9994,0.9994,0.9991,0.9992,0.01147,0.01158,0.009606,0.009699,7.74e-5,9.177e-5,6.313e-5,7.089e-5
2022-06-11T00:00:00Z,PAX,6.451014472857025,0.7728813631907009,1,1,0.9995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9977,1,0.00127156983246425,0.00151687863707179,0.00204862394799008,0,0,0.9996714285714284,0.9989714285714288,0.99905,3.285714285714558e-4,0.00102857142857126,9.499999999998954e-4,4.999999999999449e-4,0.9994908851970268,0.999190523729815,0.9992198473587104,52.33344831121982,NA,1.0021305820389896,0.9954294179610104,0.6820579209527262,0.00457058203898963,0,0,-4.00040004000356e-4,0,0,0.0035140562248996573,0.0022048506714772297,0.0014019627478469424,0,0.006039255158530453,0.0023053021950485805,0,-0.00990099009900991,0.006444466821065424,0,0.78314809537030206,0.6581484039293167,19646578.791782305,19646578.781782307,0.009999997913837433,410,2.5120892001661697e-9,0,0.003921366204639089,0.6931471805599453,19057133.123912737,19646578.791782305,0.9699975413471927,324,0.6866690890743281,0,0,0,-0.0011006054440330039,-0.0011006054440330039,0.9999,1,0.999,0.9994,NA,NA,NA,NA,1,1,0.9997,1,0.9994,0.9994,0.9991,0.9992,0.01147,0.01158,0.009606,0.009699,7.74e-5,9.177e-5,6.313e-5,7.089e-5
